735711.7430555556,2.1073864311039243e-05
735717.6597222224,2.0111293497412403e-05
735723.576388889,1.9891145462324816e-05
735729.4930555556,1.643166926330909e-05
735735.4097222224,1.663122522232697e-05
735741.326388889,1.698229073073068e-05
735747.2430555556,1.570097190113065e-05
735753.1597222224,1.837374429455699e-05
735759.076388889,1.7381140152682725e-05
735764.9930555556,1.820573314082172e-05
735770.9097222224,1.74175627013295e-05
735776.826388889,1.794810045539284e-05
735782.7430555556,1.7498037868019797e-05
735788.6597222224,1.839929050365914e-05
735794.576388889,1.6946914119057752e-05
735800.4930555556,1.8966941577535627e-05
735806.4097222224,2.2450009550632827e-05
735812.326388889,1.971783353722203e-05
735818.2430555556,2.4666008134125135e-05
735824.1597222224,2.4173415576214307e-05
735830.076388889,1.8135863056471913e-05
735835.9930555556,1.76634985764978e-05
735841.9097222224,1.95492323513979e-05
735847.826388889,1.702626158596719e-05
735853.7430555556,1.4445068479574702e-05
735859.6597222224,1.9812768481935645e-05
735865.576388889,1.8280481186507887e-05
735871.4930555556,1.741402212232283e-05
735877.4097222224,1.7721677541866387e-05
735883.326388889,1.758157992742933e-05
735889.2430555556,1.7895436123337674e-05
735895.1597222224,1.6685269518597673e-05
735901.076388889,1.5425080859761763e-05
735906.9930555556,1.5108061027603735e-05
735912.9097222224,1.8419592038063198e-05
735918.826388889,1.8168745348118657e-05
735924.7430555556,2.0463990339047385e-05
735930.6597222224,2.1824891485424232e-05
735936.576388889,2.5342995180517196e-05
735942.4930555556,2.641984964210328e-05
735948.4097222224,2.5687623220616752e-05
735954.326388889,2.4493829357672986e-05
735960.2430555556,2.2876279228511833e-05
735966.1597222224,2.7660709312093364e-05
735972.076388889,2.1025193303579577e-05
735977.9930555556,1.9740588891847766e-05
735983.9097222222,1.8968522202739718e-05
735989.826388889,1.5032194261979581e-05
735995.7430555556,1.6185048843151252e-05
736001.6597222222,1.5284284508910796e-05
736007.576388889,1.7097819285369143e-05
736013.4930555556,1.9780899347504346e-05
736019.4097222222,1.945599327773833e-05
736025.326388889,1.778169062750544e-05
736031.2430555556,2.1734740616676208e-05
736037.1597222222,1.9783849984759602e-05
736043.076388889,1.8907943922737134e-05
736048.9930555556,2.307605515720681e-05
736054.9097222222,1.1152781838994654e-05
736060.826388889,1.1247978106372748e-05
736066.7430555556,1.1118118642358314e-05
736072.6597222222,1.1349525819618137e-05
736078.576388889,1.1816898114670253e-05
736084.4930555556,2.0936958699051146e-05
736090.4097222222,2.4316261341943558e-05
736096.326388889,2.2488249460144848e-05
736102.2430555556,1.9858150563928416e-05
736108.1597222222,2.080133927607533e-05
736114.076388889,1.929136209198529e-05
736119.9930555556,1.833796208038534e-05
736125.9097222222,1.7575263744517522e-05
736131.826388889,1.6803397747011974e-05
736137.7430555556,1.8335995560715088e-05
736143.6597222222,1.968946197339422e-05
736149.576388889,1.9741763675726778e-05
736155.4930555556,2.14863371023055e-05
736161.4097222222,2.2439344943928083e-05
736167.326388889,2.0974049828287295e-05
736173.2430555556,1.8621426791031126e-05
736179.1597222222,1.76589710756244e-05
736185.076388889,1.688279893506653e-05
736190.9930555556,1.6195941687805272e-05
736196.9097222222,1.6154233458807402e-05
736202.826388889,1.809151010022312e-05
736208.7430555556,1.632919593537819e-05
736214.6597222222,1.86143561515989e-05
736220.576388889,1.9156654869865537e-05
736226.4930555556,1.7959719239505676e-05
