735729.4930666666,2.6983886582056068e-15
735735.4097333334,2.964488453528676e-15
735741.3264,2.7819212318627753e-15
735747.2430666666,1.9177145976186637e-15
735753.1597333334,5.158858268770364e-15
735759.0764,3.2658342946799083e-15
735764.9930666666,3.650968506308427e-15
735770.9097333334,3.0267513546009988e-15
735776.8264,2.8141227749691504e-15
735782.7430666666,3.323787990678679e-15
735788.6597333334,4.101034336013013e-15
735794.5764,2.6819668245409964e-15
735800.4930666666,4.042657981487276e-15
735830.0764,3.9642090990426675e-15
735835.9930666666,2.9283888273945933e-15
735841.9097333334,5.023630707915746e-15
735847.8264,3.5120111395976386e-15
735853.7430666666,1.560292000151629e-15
735859.6597333334,3.958743297265982e-15
735865.5764,2.544086838495307e-15
735871.4930666666,2.0283396367093285e-15
735877.4097333334,1.9494109876458482e-15
735883.3264,2.6449759788888856e-15
735889.2430666666,2.435944869114843e-15
735895.1597333334,2.528801655032498e-15
735901.0764,1.6662829967775164e-15
735906.9930666666,1.3879745529377956e-15
735912.9097333334,2.295071974640495e-15
735918.8264,1.613711386876279e-15
735924.7430666666,1.87285430438932e-15
735930.6597333334,2.2982257771092467e-15
735936.5764,5.0568801495251564e-15
735942.4930666666,3.619472502587538e-15
735948.4097333334,2.85245050342661e-15
735954.3264,1.876341661056139e-15
735960.2430666666,1.7227386726547734e-15
735966.1597333334,4.492994408157089e-15
735972.0764,3.082086236737714e-15
735977.9930666666,3.3781752595705237e-15
735983.9097333334,3.641651227767142e-15
735989.8264,1.5644600285831727e-15
735995.7430666666,2.622776427476574e-15
736001.6597333334,1.6032621488116873e-15
736007.5764,3.86269639496553e-15
736019.4097333334,5.390241538932099e-15
736025.3264,3.492717836114425e-15
736037.1597333334,4.887404101440972e-15
736043.0764,4.867632732625636e-15
736054.9097333334,3.1781640317373707e-16
736060.8264,3.32414616752269e-16
736066.7430666666,3.2414756788774027e-16
736072.6597333334,3.148387738244892e-16
736078.5764,3.452716602626669e-16
736102.2430666666,3.4838546159625653e-15
736108.1597333334,3.5840156451186165e-15
736114.0764,2.0553602761815838e-15
736119.9930666666,1.7150495876745331e-15
736125.9097333334,2.0330268682050496e-15
736131.8264,2.527517793136245e-15
736137.7430666666,3.352336321563118e-15
736143.6597333334,5.705134366823899e-15
736167.3264,2.718767339484796e-15
736173.2430666666,1.832204761411617e-15
736179.1597333334,1.4929416910382526e-15
736185.0764,1.2837946565607377e-15
736190.9930666666,1.1729370346957133e-15
736196.9097333334,1.6732321809138896e-15
736202.8264,2.3616323215628633e-15
736208.7430666666,1.6554509241033992e-15
736214.6597333334,2.3893506331305093e-15
736220.5764,3.298473799566682e-15
736226.4930666666,3.097482113603758e-15
